Ano,Distrito,Concelho,Freguesia,Tipo,Numero
2025,Vila Real,Vila Pouca de Aguiar,Vreia de Bornes,Nulos,6.0
2025,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,Inscritos,946.0
2025,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,Votantes,526.0
2025,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,TaxaAbstenção,44.4
2025,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,Brancos,5.0
2025,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,Nulos,7.0
2025,Vila Real,Vila Real,Abaças,Inscritos,1077.0
2025,Vila Real,Vila Real,Abaças,Votantes,521.0
2025,Vila Real,Vila Real,Abaças,TaxaAbstenção,51.62
2025,Vila Real,Vila Real,Abaças,Brancos,2.0
2025,Vila Real,Vila Real,Abaças,Nulos,4.0
2025,Vila Real,Vila Real,Adoufe e Vilarinho de Samardã,Inscritos,2771.0
2025,Vila Real,Vila Real,Adoufe e Vilarinho de Samardã,Votantes,1653.0
2025,Vila Real,Vila Real,Adoufe e Vilarinho de Samardã,TaxaAbstenção,40.35
2025,Vila Real,Vila Real,Adoufe e Vilarinho de Samardã,Brancos,25.0
2025,Vila Real,Vila Real,Adoufe e Vilarinho de Samardã,Nulos,12.0
2025,Vila Real,Vila Real,Andrães,Inscritos,1593.0
2025,Vila Real,Vila Real,Andrães,Votantes,933.0
2025,Vila Real,Vila Real,Andrães,TaxaAbstenção,41.43
2025,Vila Real,Vila Real,Andrães,Brancos,11.0
2025,Vila Real,Vila Real,Andrães,Nulos,8.0
2025,Vila Real,Vila Real,Arroios,Inscritos,1044.0
2025,Vila Real,Vila Real,Arroios,Votantes,762.0
2025,Vila Real,Vila Real,Arroios,TaxaAbstenção,27.010000000000005
2025,Vila Real,Vila Real,Arroios,Brancos,11.0
2025,Vila Real,Vila Real,Arroios,Nulos,13.0
2025,Vila Real,Vila Real,Borbela e Lamas de Olo,Inscritos,2665.0
2025,Vila Real,Vila Real,Borbela e Lamas de Olo,Votantes,1708.0
2025,Vila Real,Vila Real,Borbela e Lamas de Olo,TaxaAbstenção,35.91
2025,Vila Real,Vila Real,Borbela e Lamas de Olo,Brancos,18.0
2025,Vila Real,Vila Real,Borbela e Lamas de Olo,Nulos,19.0
2025,Vila Real,Vila Real,Campeã,Inscritos,1521.0
2025,Vila Real,Vila Real,Campeã,Votantes,826.0
2025,Vila Real,Vila Real,Campeã,TaxaAbstenção,45.69
2025,Vila Real,Vila Real,Campeã,Brancos,10.0
2025,Vila Real,Vila Real,Campeã,Nulos,6.0
2025,Vila Real,Vila Real,Constantim e Vale de Nogueiras,Inscritos,1839.0
2025,Vila Real,Vila Real,Constantim e Vale de Nogueiras,Votantes,1162.0
2025,Vila Real,Vila Real,Constantim e Vale de Nogueiras,TaxaAbstenção,36.81
2025,Vila Real,Vila Real,Constantim e Vale de Nogueiras,Brancos,19.0
2025,Vila Real,Vila Real,Constantim e Vale de Nogueiras,Nulos,13.0
2025,Vila Real,Vila Real,Folhadela,Inscritos,1994.0
2025,Vila Real,Vila Real,Folhadela,Votantes,1339.0
2025,Vila Real,Vila Real,Folhadela,TaxaAbstenção,32.849999999999994
2025,Vila Real,Vila Real,Folhadela,Brancos,19.0
2025,Vila Real,Vila Real,Folhadela,Nulos,13.0
2025,Vila Real,Vila Real,Guiães,Inscritos,576.0
2025,Vila Real,Vila Real,Guiães,Votantes,266.0
2025,Vila Real,Vila Real,Guiães,TaxaAbstenção,53.82
2025,Vila Real,Vila Real,Guiães,Brancos,0.0
2025,Vila Real,Vila Real,Guiães,Nulos,5.0
2025,Vila Real,Vila Real,Lordelo,Inscritos,2746.0
2025,Vila Real,Vila Real,Lordelo,Votantes,1764.0
2025,Vila Real,Vila Real,Lordelo,TaxaAbstenção,35.760000000000005
2025,Vila Real,Vila Real,Lordelo,Brancos,24.0
2025,Vila Real,Vila Real,Lordelo,Nulos,16.0
2025,Vila Real,Vila Real,Mateus,Inscritos,3132.0
2025,Vila Real,Vila Real,Mateus,Votantes,2263.0
2025,Vila Real,Vila Real,Mateus,TaxaAbstenção,27.75
2025,Vila Real,Vila Real,Mateus,Brancos,35.0
2025,Vila Real,Vila Real,Mateus,Nulos,26.0
2025,Vila Real,Vila Real,Mondrões,Inscritos,943.0
2025,Vila Real,Vila Real,Mondrões,Votantes,598.0
2025,Vila Real,Vila Real,Mondrões,TaxaAbstenção,36.59
2025,Vila Real,Vila Real,Mondrões,Brancos,4.0
2025,Vila Real,Vila Real,Mondrões,Nulos,8.0
2025,Vila Real,Vila Real,Mouçós e Lamares,Inscritos,3549.0
2025,Vila Real,Vila Real,Mouçós e Lamares,Votantes,2266.0
2025,Vila Real,Vila Real,Mouçós e Lamares,TaxaAbstenção,36.15
2025,Vila Real,Vila Real,Mouçós e Lamares,Brancos,29.0
2025,Vila Real,Vila Real,Mouçós e Lamares,Nulos,36.0
2025,Vila Real,Vila Real,Nogueira e Ermida,Inscritos,833.0
2025,Vila Real,Vila Real,Nogueira e Ermida,Votantes,509.0
2025,Vila Real,Vila Real,Nogueira e Ermida,TaxaAbstenção,38.9
2025,Vila Real,Vila Real,Nogueira e Ermida,Brancos,2.0
2025,Vila Real,Vila Real,Nogueira e Ermida,Nulos,3.0
2025,Vila Real,Vila Real,Parada de Cunhos,Inscritos,1646.0
2025,Vila Real,Vila Real,Parada de Cunhos,Votantes,1102.0
2025,Vila Real,Vila Real,Parada de Cunhos,TaxaAbstenção,33.05
2025,Vila Real,Vila Real,Parada de Cunhos,Brancos,13.0
2025,Vila Real,Vila Real,Parada de Cunhos,Nulos,9.0
2025,Vila Real,Vila Real,"Pena, Quintã e Vila Cova",Inscritos,877.0
2025,Vila Real,Vila Real,"Pena, Quintã e Vila Cova",Votantes,477.0
2025,Vila Real,Vila Real,"Pena, Quintã e Vila Cova",TaxaAbstenção,45.61
2025,Vila Real,Vila Real,"Pena, Quintã e Vila Cova",Brancos,6.0
2025,Vila Real,Vila Real,"Pena, Quintã e Vila Cova",Nulos,3.0
2025,Vila Real,Vila Real,São Tomé do Castelo e Justes,Inscritos,1340.0
2025,Vila Real,Vila Real,São Tomé do Castelo e Justes,Votantes,705.0
2025,Vila Real,Vila Real,São Tomé do Castelo e Justes,TaxaAbstenção,47.39
2025,Vila Real,Vila Real,São Tomé do Castelo e Justes,Brancos,8.0
2025,Vila Real,Vila Real,São Tomé do Castelo e Justes,Nulos,10.0
2025,Vila Real,Vila Real,Torgueda,Inscritos,1545.0
2025,Vila Real,Vila Real,Torgueda,Votantes,912.0
2025,Vila Real,Vila Real,Torgueda,TaxaAbstenção,40.97
2025,Vila Real,Vila Real,Torgueda,Brancos,8.0
2025,Vila Real,Vila Real,Torgueda,Nulos,3.0
2025,Vila Real,Vila Real,Vila Marim,Inscritos,1673.0
2025,Vila Real,Vila Real,Vila Marim,Votantes,1028.0
2025,Vila Real,Vila Real,Vila Marim,TaxaAbstenção,38.55
2025,Vila Real,Vila Real,Vila Marim,Brancos,15.0
2025,Vila Real,Vila Real,Vila Marim,Nulos,10.0
2025,Vila Real,Vila Real,Vila Real,Inscritos,15955.0
2025,Vila Real,Vila Real,Vila Real,Votantes,10897.0
2025,Vila Real,Vila Real,Vila Real,TaxaAbstenção,31.700000000000003
2025,Vila Real,Vila Real,Vila Real,Brancos,136.0
2025,Vila Real,Vila Real,Vila Real,Nulos,105.0
2025,Viseu,Armamar,Aldeias,Inscritos,301.0
2025,Viseu,Armamar,Aldeias,Votantes,201.0
2025,Viseu,Armamar,Aldeias,TaxaAbstenção,33.22
2025,Viseu,Armamar,Aldeias,Brancos,1.0
2025,Viseu,Armamar,Aldeias,Nulos,4.0
2025,Viseu,Armamar,Aricera e Goujoim,Inscritos,182.0
2025,Viseu,Armamar,Aricera e Goujoim,Votantes,113.0
2025,Viseu,Armamar,Aricera e Goujoim,TaxaAbstenção,37.91
2025,Viseu,Armamar,Aricera e Goujoim,Brancos,1.0
2025,Viseu,Armamar,Aricera e Goujoim,Nulos,0.0
2025,Viseu,Armamar,Armamar,Inscritos,1332.0
2025,Viseu,Armamar,Armamar,Votantes,881.0
2025,Viseu,Armamar,Armamar,TaxaAbstenção,33.86
2025,Viseu,Armamar,Armamar,Brancos,6.0
2025,Viseu,Armamar,Armamar,Nulos,14.0
2025,Viseu,Armamar,Cimbres,Inscritos,246.0
2025,Viseu,Armamar,Cimbres,Votantes,155.0
2025,Viseu,Armamar,Cimbres,TaxaAbstenção,36.99
2025,Viseu,Armamar,Cimbres,Brancos,1.0
2025,Viseu,Armamar,Cimbres,Nulos,2.0
2025,Viseu,Armamar,Folgosa,Inscritos,358.0
2025,Viseu,Armamar,Folgosa,Votantes,190.0
2025,Viseu,Armamar,Folgosa,TaxaAbstenção,46.93
2025,Viseu,Armamar,Folgosa,Brancos,2.0
2025,Viseu,Armamar,Folgosa,Nulos,0.0
2025,Viseu,Armamar,Fontelo,Inscritos,573.0
2025,Viseu,Armamar,Fontelo,Votantes,382.0
2025,Viseu,Armamar,Fontelo,TaxaAbstenção,33.33
2025,Viseu,Armamar,Fontelo,Brancos,1.0
2025,Viseu,Armamar,Fontelo,Nulos,5.0
2025,Viseu,Armamar,Queimada,Inscritos,262.0
2025,Viseu,Armamar,Queimada,Votantes,166.0
2025,Viseu,Armamar,Queimada,TaxaAbstenção,36.64
2025,Viseu,Armamar,Queimada,Brancos,2.0
2025,Viseu,Armamar,Queimada,Nulos,3.0
2025,Viseu,Armamar,Queimadela,Inscritos,214.0
2025,Viseu,Armamar,Queimadela,Votantes,149.0
2025,Viseu,Armamar,Queimadela,TaxaAbstenção,30.370000000000005
2025,Viseu,Armamar,Queimadela,Brancos,1.0
2025,Viseu,Armamar,Queimadela,Nulos,1.0
2025,Viseu,Armamar,Santa Cruz,Inscritos,155.0
2025,Viseu,Armamar,Santa Cruz,Votantes,100.0
2025,Viseu,Armamar,Santa Cruz,TaxaAbstenção,35.480000000000004
2025,Viseu,Armamar,Santa Cruz,Brancos,0.0
2025,Viseu,Armamar,Santa Cruz,Nulos,1.0
2025,Viseu,Armamar,São Cosmado,Inscritos,591.0
2025,Viseu,Armamar,São Cosmado,Votantes,272.0
2025,Viseu,Armamar,São Cosmado,TaxaAbstenção,53.98
2025,Viseu,Armamar,São Cosmado,Brancos,1.0
2025,Viseu,Armamar,São Cosmado,Nulos,4.0
2025,Viseu,Armamar,São Martinho das Chãs,Inscritos,550.0
2025,Viseu,Armamar,São Martinho das Chãs,Votantes,315.0
2025,Viseu,Armamar,São Martinho das Chãs,TaxaAbstenção,42.73
2025,Viseu,Armamar,São Martinho das Chãs,Brancos,3.0
2025,Viseu,Armamar,São Martinho das Chãs,Nulos,2.0
2025,Viseu,Armamar,São Romão e Santiago,Inscritos,266.0
2025,Viseu,Armamar,São Romão e Santiago,Votantes,159.0
2025,Viseu,Armamar,São Romão e Santiago,TaxaAbstenção,40.23
2025,Viseu,Armamar,São Romão e Santiago,Brancos,1.0
2025,Viseu,Armamar,São Romão e Santiago,Nulos,2.0
2025,Viseu,Armamar,Vacalar,Inscritos,184.0
2025,Viseu,Armamar,Vacalar,Votantes,126.0
2025,Viseu,Armamar,Vacalar,TaxaAbstenção,31.519999999999996
2025,Viseu,Armamar,Vacalar,Brancos,2.0
2025,Viseu,Armamar,Vacalar,Nulos,2.0
2025,Viseu,Armamar,Vila Seca e Santo Adrião,Inscritos,367.0
2025,Viseu,Armamar,Vila Seca e Santo Adrião,Votantes,236.0
2025,Viseu,Armamar,Vila Seca e Santo Adrião,TaxaAbstenção,35.69
2025,Viseu,Armamar,Vila Seca e Santo Adrião,Brancos,4.0
2025,Viseu,Armamar,Vila Seca e Santo Adrião,Nulos,2.0
2025,Viseu,Carregal do Sal,Beijós,Inscritos,811.0
2025,Viseu,Carregal do Sal,Beijós,Votantes,518.0
2025,Viseu,Carregal do Sal,Beijós,TaxaAbstenção,36.13
2025,Viseu,Carregal do Sal,Beijós,Brancos,12.0
2025,Viseu,Carregal do Sal,Beijós,Nulos,3.0
2025,Viseu,Carregal do Sal,Cabanas de Viriato,Inscritos,1343.0
2025,Viseu,Carregal do Sal,Cabanas de Viriato,Votantes,797.0
2025,Viseu,Carregal do Sal,Cabanas de Viriato,TaxaAbstenção,40.66
2025,Viseu,Carregal do Sal,Cabanas de Viriato,Brancos,8.0
2025,Viseu,Carregal do Sal,Cabanas de Viriato,Nulos,9.0
2025,Viseu,Carregal do Sal,Carregal do Sal,Inscritos,3141.0
2025,Viseu,Carregal do Sal,Carregal do Sal,Votantes,1802.0
2025,Viseu,Carregal do Sal,Carregal do Sal,TaxaAbstenção,42.63
2025,Viseu,Carregal do Sal,Carregal do Sal,Brancos,31.0
2025,Viseu,Carregal do Sal,Carregal do Sal,Nulos,19.0
2025,Viseu,Carregal do Sal,Oliveira do Conde,Inscritos,2732.0
2025,Viseu,Carregal do Sal,Oliveira do Conde,Votantes,1654.0
2025,Viseu,Carregal do Sal,Oliveira do Conde,TaxaAbstenção,39.46
2025,Viseu,Carregal do Sal,Oliveira do Conde,Brancos,28.0
2025,Viseu,Carregal do Sal,Oliveira do Conde,Nulos,19.0
2025,Viseu,Carregal do Sal,Parada,Inscritos,810.0
2025,Viseu,Carregal do Sal,Parada,Votantes,412.0
2025,Viseu,Carregal do Sal,Parada,TaxaAbstenção,49.14
2025,Viseu,Carregal do Sal,Parada,Brancos,2.0
2025,Viseu,Carregal do Sal,Parada,Nulos,6.0
2025,Viseu,Castro Daire,Almofala,Inscritos,212.0
2025,Viseu,Castro Daire,Almofala,Votantes,122.0
2025,Viseu,Castro Daire,Almofala,TaxaAbstenção,42.45
2025,Viseu,Castro Daire,Almofala,Brancos,3.0
2025,Viseu,Castro Daire,Almofala,Nulos,2.0
2025,Viseu,Castro Daire,Cabril,Inscritos,320.0
2025,Viseu,Castro Daire,Cabril,Votantes,179.0
2025,Viseu,Castro Daire,Cabril,TaxaAbstenção,44.06
2025,Viseu,Castro Daire,Cabril,Brancos,2.0
2025,Viseu,Castro Daire,Cabril,Nulos,0.0
2025,Viseu,Castro Daire,Castro Daire,Inscritos,4287.0
2025,Viseu,Castro Daire,Castro Daire,Votantes,2559.0
2025,Viseu,Castro Daire,Castro Daire,TaxaAbstenção,40.31
2025,Viseu,Castro Daire,Castro Daire,Brancos,38.0
2025,Viseu,Castro Daire,Castro Daire,Nulos,20.0
2025,Viseu,Castro Daire,Cujó,Inscritos,260.0
2025,Viseu,Castro Daire,Cujó,Votantes,161.0
2025,Viseu,Castro Daire,Cujó,TaxaAbstenção,38.08
2025,Viseu,Castro Daire,Cujó,Brancos,2.0
2025,Viseu,Castro Daire,Cujó,Nulos,0.0
2025,Viseu,Castro Daire,Gosende,Inscritos,338.0
2025,Viseu,Castro Daire,Gosende,Votantes,196.0
2025,Viseu,Castro Daire,Gosende,TaxaAbstenção,42.01
2025,Viseu,Castro Daire,Gosende,Brancos,1.0
2025,Viseu,Castro Daire,Gosende,Nulos,1.0
2025,Viseu,Castro Daire,"Mamouros, Alva e Ribolhos",Inscritos,1280.0
2025,Viseu,Castro Daire,"Mamouros, Alva e Ribolhos",Votantes,826.0
2025,Viseu,Castro Daire,"Mamouros, Alva e Ribolhos",TaxaAbstenção,35.47
2025,Viseu,Castro Daire,"Mamouros, Alva e Ribolhos",Brancos,12.0
2025,Viseu,Castro Daire,"Mamouros, Alva e Ribolhos",Nulos,8.0
2025,Viseu,Castro Daire,Mezio e Moura Morta,Inscritos,468.0
2025,Viseu,Castro Daire,Mezio e Moura Morta,Votantes,306.0
2025,Viseu,Castro Daire,Mezio e Moura Morta,TaxaAbstenção,34.620000000000005
2025,Viseu,Castro Daire,Mezio e Moura Morta,Brancos,13.0
2025,Viseu,Castro Daire,Mezio e Moura Morta,Nulos,0.0
2025,Viseu,Castro Daire,Mões,Inscritos,1672.0
2025,Viseu,Castro Daire,Mões,Votantes,922.0
2025,Viseu,Castro Daire,Mões,TaxaAbstenção,44.86
2025,Viseu,Castro Daire,Mões,Brancos,8.0
2025,Viseu,Castro Daire,Mões,Nulos,7.0
2025,Viseu,Castro Daire,Moledo,Inscritos,1141.0
2025,Viseu,Castro Daire,Moledo,Votantes,539.0
2025,Viseu,Castro Daire,Moledo,TaxaAbstenção,52.76
2025,Viseu,Castro Daire,Moledo,Brancos,4.0
2025,Viseu,Castro Daire,Moledo,Nulos,6.0
2025,Viseu,Castro Daire,Monteiras,Inscritos,431.0
2025,Viseu,Castro Daire,Monteiras,Votantes,265.0
2025,Viseu,Castro Daire,Monteiras,TaxaAbstenção,38.52
2025,Viseu,Castro Daire,Monteiras,Brancos,4.0
2025,Viseu,Castro Daire,Monteiras,Nulos,4.0
2025,Viseu,Castro Daire,Parada de Ester e Ester,Inscritos,690.0
2025,Viseu,Castro Daire,Parada de Ester e Ester,Votantes,412.0
2025,Viseu,Castro Daire,Parada de Ester e Ester,TaxaAbstenção,40.29
2025,Viseu,Castro Daire,Parada de Ester e Ester,Brancos,2.0
2025,Viseu,Castro Daire,Parada de Ester e Ester,Nulos,4.0
2025,Viseu,Castro Daire,Pepim,Inscritos,278.0
2025,Viseu,Castro Daire,Pepim,Votantes,176.0
2025,Viseu,Castro Daire,Pepim,TaxaAbstenção,36.69
2025,Viseu,Castro Daire,Pepim,Brancos,5.0
2025,Viseu,Castro Daire,Pepim,Nulos,1.0
2025,Viseu,Castro Daire,Picão e Ermida,Inscritos,416.0
2025,Viseu,Castro Daire,Picão e Ermida,Votantes,282.0
2025,Viseu,Castro Daire,Picão e Ermida,TaxaAbstenção,32.209999999999994
2025,Viseu,Castro Daire,Picão e Ermida,Brancos,2.0
2025,Viseu,Castro Daire,Picão e Ermida,Nulos,0.0
2025,Viseu,Castro Daire,Pinheiro,Inscritos,698.0
2025,Viseu,Castro Daire,Pinheiro,Votantes,387.0
2025,Viseu,Castro Daire,Pinheiro,TaxaAbstenção,44.56
2025,Viseu,Castro Daire,Pinheiro,Brancos,6.0
2025,Viseu,Castro Daire,Pinheiro,Nulos,7.0
2025,Viseu,Castro Daire,Reriz e Gafanhão,Inscritos,682.0
2025,Viseu,Castro Daire,Reriz e Gafanhão,Votantes,416.0
2025,Viseu,Castro Daire,Reriz e Gafanhão,TaxaAbstenção,39.0
2025,Viseu,Castro Daire,Reriz e Gafanhão,Brancos,6.0
2025,Viseu,Castro Daire,Reriz e Gafanhão,Nulos,5.0
2025,Viseu,Castro Daire,São Joaninho,Inscritos,322.0
2025,Viseu,Castro Daire,São Joaninho,Votantes,201.0
2025,Viseu,Castro Daire,São Joaninho,TaxaAbstenção,37.58
2025,Viseu,Castro Daire,São Joaninho,Brancos,2.0
2025,Viseu,Castro Daire,São Joaninho,Nulos,2.0
2025,Viseu,Cinfães,"Alhões, Bustelo, Gralheira e Ramires",Inscritos,505.0
2025,Viseu,Cinfães,"Alhões, Bustelo, Gralheira e Ramires",Votantes,355.0
2025,Viseu,Cinfães,"Alhões, Bustelo, Gralheira e Ramires",TaxaAbstenção,29.700000000000003
2025,Viseu,Cinfães,"Alhões, Bustelo, Gralheira e Ramires",Brancos,5.0
2025,Viseu,Cinfães,"Alhões, Bustelo, Gralheira e Ramires",Nulos,6.0
2025,Viseu,Cinfães,Cinfães,Inscritos,2684.0
2025,Viseu,Cinfães,Cinfães,Votantes,1579.0
2025,Viseu,Cinfães,Cinfães,TaxaAbstenção,41.17
2025,Viseu,Cinfães,Cinfães,Brancos,19.0
2025,Viseu,Cinfães,Cinfães,Nulos,22.0
2025,Viseu,Cinfães,Espadanedo,Inscritos,986.0
2025,Viseu,Cinfães,Espadanedo,Votantes,634.0
2025,Viseu,Cinfães,Espadanedo,TaxaAbstenção,35.7
2025,Viseu,Cinfães,Espadanedo,Brancos,2.0
2025,Viseu,Cinfães,Espadanedo,Nulos,15.0
2025,Viseu,Cinfães,Ferreiros de Tendais,Inscritos,480.0
2025,Viseu,Cinfães,Ferreiros de Tendais,Votantes,282.0
2025,Viseu,Cinfães,Ferreiros de Tendais,TaxaAbstenção,41.25
2025,Viseu,Cinfães,Ferreiros de Tendais,Brancos,2.0
2025,Viseu,Cinfães,Ferreiros de Tendais,Nulos,4.0
2025,Viseu,Cinfães,Fornelos,Inscritos,509.0
2025,Viseu,Cinfães,Fornelos,Votantes,353.0
2025,Viseu,Cinfães,Fornelos,TaxaAbstenção,30.650000000000006
2025,Viseu,Cinfães,Fornelos,Brancos,1.0
2025,Viseu,Cinfães,Fornelos,Nulos,3.0
2025,Viseu,Cinfães,Moimenta,Inscritos,353.0
2025,Viseu,Cinfães,Moimenta,Votantes,233.0
2025,Viseu,Cinfães,Moimenta,TaxaAbstenção,33.989999999999995
2025,Viseu,Cinfães,Moimenta,Brancos,1.0
2025,Viseu,Cinfães,Moimenta,Nulos,2.0
2025,Viseu,Cinfães,Nespereira,Inscritos,1556.0
2025,Viseu,Cinfães,Nespereira,Votantes,956.0
2025,Viseu,Cinfães,Nespereira,TaxaAbstenção,38.56
2025,Viseu,Cinfães,Nespereira,Brancos,19.0
2025,Viseu,Cinfães,Nespereira,Nulos,28.0
2025,Viseu,Cinfães,Oliveira do Douro,Inscritos,1090.0
2025,Viseu,Cinfães,Oliveira do Douro,Votantes,616.0
2025,Viseu,Cinfães,Oliveira do Douro,TaxaAbstenção,43.49
2025,Viseu,Cinfães,Oliveira do Douro,Brancos,3.0
2025,Viseu,Cinfães,Oliveira do Douro,Nulos,4.0
2025,Viseu,Cinfães,Santiago de Piães,Inscritos,1462.0
2025,Viseu,Cinfães,Santiago de Piães,Votantes,796.0
2025,Viseu,Cinfães,Santiago de Piães,TaxaAbstenção,45.55
2025,Viseu,Cinfães,Santiago de Piães,Brancos,13.0
2025,Viseu,Cinfães,Santiago de Piães,Nulos,7.0
2025,Viseu,Cinfães,São Cristóvão de Nogueira,Inscritos,1462.0
2025,Viseu,Cinfães,São Cristóvão de Nogueira,Votantes,827.0
2025,Viseu,Cinfães,São Cristóvão de Nogueira,TaxaAbstenção,43.43
2025,Viseu,Cinfães,São Cristóvão de Nogueira,Brancos,12.0
2025,Viseu,Cinfães,São Cristóvão de Nogueira,Nulos,8.0
2025,Viseu,Cinfães,Souselo,Inscritos,2476.0
2025,Viseu,Cinfães,Souselo,Votantes,1379.0
2025,Viseu,Cinfães,Souselo,TaxaAbstenção,44.31
2025,Viseu,Cinfães,Souselo,Brancos,17.0
2025,Viseu,Cinfães,Souselo,Nulos,20.0
2025,Viseu,Cinfães,Tarouquela,Inscritos,960.0
2025,Viseu,Cinfães,Tarouquela,Votantes,601.0
2025,Viseu,Cinfães,Tarouquela,TaxaAbstenção,37.4
2025,Viseu,Cinfães,Tarouquela,Brancos,8.0
2025,Viseu,Cinfães,Tarouquela,Nulos,3.0
2025,Viseu,Cinfães,Tendais,Inscritos,613.0
2025,Viseu,Cinfães,Tendais,Votantes,423.0
2025,Viseu,Cinfães,Tendais,TaxaAbstenção,31.0
2025,Viseu,Cinfães,Tendais,Brancos,5.0
2025,Viseu,Cinfães,Tendais,Nulos,4.0
2025,Viseu,Cinfães,Travanca,Inscritos,653.0
2025,Viseu,Cinfães,Travanca,Votantes,418.0
2025,Viseu,Cinfães,Travanca,TaxaAbstenção,35.989999999999995
2025,Viseu,Cinfães,Travanca,Brancos,4.0
2025,Viseu,Cinfães,Travanca,Nulos,1.0
2025,Viseu,Lamego,Avões,Inscritos,450.0
2025,Viseu,Lamego,Avões,Votantes,336.0
2025,Viseu,Lamego,Avões,TaxaAbstenção,25.33
2025,Viseu,Lamego,Avões,Brancos,3.0
2025,Viseu,Lamego,Avões,Nulos,5.0
2025,Viseu,Lamego,"Bigorne, Magueija e Pretarouca",Inscritos,596.0
2025,Viseu,Lamego,"Bigorne, Magueija e Pretarouca",Votantes,391.0
2025,Viseu,Lamego,"Bigorne, Magueija e Pretarouca",TaxaAbstenção,34.400000000000006
2025,Viseu,Lamego,"Bigorne, Magueija e Pretarouca",Brancos,4.0
2025,Viseu,Lamego,"Bigorne, Magueija e Pretarouca",Nulos,8.0
2025,Viseu,Lamego,Britiande,Inscritos,804.0
2025,Viseu,Lamego,Britiande,Votantes,521.0
2025,Viseu,Lamego,Britiande,TaxaAbstenção,35.2
2025,Viseu,Lamego,Britiande,Brancos,2.0
2025,Viseu,Lamego,Britiande,Nulos,3.0
2025,Viseu,Lamego,Cambres,Inscritos,1534.0
2025,Viseu,Lamego,Cambres,Votantes,799.0
2025,Viseu,Lamego,Cambres,TaxaAbstenção,47.91
2025,Viseu,Lamego,Cambres,Brancos,8.0
2025,Viseu,Lamego,Cambres,Nulos,4.0
2025,Viseu,Lamego,"Cepões, Meijinhos e Melcões",Inscritos,942.0
2025,Viseu,Lamego,"Cepões, Meijinhos e Melcões",Votantes,660.0
2025,Viseu,Lamego,"Cepões, Meijinhos e Melcões",TaxaAbstenção,29.939999999999998
2025,Viseu,Lamego,"Cepões, Meijinhos e Melcões",Brancos,4.0
2025,Viseu,Lamego,"Cepões, Meijinhos e Melcões",Nulos,7.0
2025,Viseu,Lamego,Ferreirim,Inscritos,829.0
2025,Viseu,Lamego,Ferreirim,Votantes,536.0
2025,Viseu,Lamego,Ferreirim,TaxaAbstenção,35.34
2025,Viseu,Lamego,Ferreirim,Brancos,5.0
2025,Viseu,Lamego,Ferreirim,Nulos,6.0
2025,Viseu,Lamego,Ferreiros de Avões,Inscritos,401.0
2025,Viseu,Lamego,Ferreiros de Avões,Votantes,264.0
2025,Viseu,Lamego,Ferreiros de Avões,TaxaAbstenção,34.16
2025,Viseu,Lamego,Ferreiros de Avões,Brancos,1.0
2025,Viseu,Lamego,Ferreiros de Avões,Nulos,4.0
2025,Viseu,Lamego,Figueira,Inscritos,298.0
2025,Viseu,Lamego,Figueira,Votantes,185.0
2025,Viseu,Lamego,Figueira,TaxaAbstenção,37.92
2025,Viseu,Lamego,Figueira,Brancos,1.0
2025,Viseu,Lamego,Figueira,Nulos,1.0
2025,Viseu,Lamego,Lalim,Inscritos,677.0
2025,Viseu,Lamego,Lalim,Votantes,493.0
2025,Viseu,Lamego,Lalim,TaxaAbstenção,27.180000000000007
2025,Viseu,Lamego,Lalim,Brancos,5.0
2025,Viseu,Lamego,Lalim,Nulos,7.0
2025,Viseu,Lamego,Lamego (Almacave e Sé),Inscritos,11216.0
2025,Viseu,Lamego,Lamego (Almacave e Sé),Votantes,7349.0
2025,Viseu,Lamego,Lamego (Almacave e Sé),TaxaAbstenção,34.480000000000004
2025,Viseu,Lamego,Lamego (Almacave e Sé),Brancos,53.0
2025,Viseu,Lamego,Lamego (Almacave e Sé),Nulos,68.0
2025,Viseu,Lamego,Lazarim,Inscritos,393.0
2025,Viseu,Lamego,Lazarim,Votantes,280.0
2025,Viseu,Lamego,Lazarim,TaxaAbstenção,28.75
2025,Viseu,Lamego,Lazarim,Brancos,3.0
2025,Viseu,Lamego,Lazarim,Nulos,7.0
2025,Viseu,Lamego,Parada do Bispo e Valdigem,Inscritos,914.0
2025,Viseu,Lamego,Parada do Bispo e Valdigem,Votantes,508.0
2025,Viseu,Lamego,Parada do Bispo e Valdigem,TaxaAbstenção,44.42
2025,Viseu,Lamego,Parada do Bispo e Valdigem,Brancos,2.0
2025,Viseu,Lamego,Parada do Bispo e Valdigem,Nulos,5.0
2025,Viseu,Lamego,Penajóia,Inscritos,794.0
2025,Viseu,Lamego,Penajóia,Votantes,487.0
2025,Viseu,Lamego,Penajóia,TaxaAbstenção,38.66
2025,Viseu,Lamego,Penajóia,Brancos,3.0
2025,Viseu,Lamego,Penajóia,Nulos,7.0
2025,Viseu,Lamego,Penude,Inscritos,1338.0
2025,Viseu,Lamego,Penude,Votantes,842.0
2025,Viseu,Lamego,Penude,TaxaAbstenção,37.07
